Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Year_Extracted,g_q1,g_q3,g_iqr,Is_Outlier
170367,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2012,2011-12-01,9.2,2012,7.35,10.2425,2.8925,0
170381,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2012,2011-12-01,9.05,2012,7.35,10.2425,2.8925,0
170382,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Annual Average 2012,2011-12-01,8.35,2012,7.35,10.2425,2.8925,0
170366,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2012,2011-12-01,9.92,2012,7.35,10.2425,2.8925,0
168576,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2011-12,2011-12-01,12.24,2011,7.35,10.2425,2.8925,0
165920,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2011-12,2011-12-01,38.04,2011,15.75,24.1425,8.392499999999998,1
179437,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2012,2011-12-01,14.54,2012,15.75,24.1425,8.392499999999998,0
172713,375,Nitrogen dioxide (NO2),Mean,ppb,NA,503504,Southern SI,Annual Average 2012,2011-12-01,13.52,2012,15.75,24.1425,8.392499999999998,0
165952,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2011-12,2011-12-01,18.16,2011,15.75,24.1425,8.392499999999998,0
173192,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,102,Northeast Bronx,Winter 2011-12,2011-12-01,8.94,2011,7.35,10.2425,2.8925,0
175395,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2011-12,2011-12-01,27.76,2011,15.75,24.1425,8.392499999999998,0
168587,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2011-12,2011-12-01,11.43,2011,7.35,10.2425,2.8925,0
176666,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Annual Average 2012,2011-12-01,17.46,2012,15.75,24.1425,8.392499999999998,0
173218,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,305307,Upper East Side-Gramercy,Winter 2011-12,2011-12-01,12.15,2011,7.35,10.2425,2.8925,0
165924,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2011-12,2011-12-01,27.99,2011,15.75,24.1425,8.392499999999998,0
173219,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,306308,Chelsea-Village,Winter 2011-12,2011-12-01,12,2011,7.35,10.2425,2.8925,0
168573,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2011-12,2011-12-01,10.32,2011,7.35,10.2425,2.8925,0
175382,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2011-12,2011-12-01,26.94,2011,15.75,24.1425,8.392499999999998,0
178534,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2012,2011-12-01,9.13,2012,7.35,10.2425,2.8925,0
172692,375,Nitrogen dioxide (NO2),Mean,ppb,NA,208,Canarsie - Flatlands,Annual Average 2012,2011-12-01,17.22,2012,15.75,24.1425,8.392499999999998,0
168625,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Winter 2011-12,2011-12-01,8.3,2011,7.35,10.2425,2.8925,0
179662,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2012,2011-12-01,8.35,2012,7.35,10.2425,2.8925,0
165966,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2011-12,2011-12-01,24.63,2011,15.75,24.1425,8.392499999999998,0
168581,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Winter 2011-12,2011-12-01,10.56,2011,7.35,10.2425,2.8925,0
173217,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,410,Rockaways,Winter 2011-12,2011-12-01,6.73,2011,7.35,10.2425,2.8925,0
171665,375,Nitrogen dioxide (NO2),Mean,ppb,NA,201,Greenpoint,Winter 2011-12,2011-12-01,26.94,2011,15.75,24.1425,8.392499999999998,0
176652,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2012,2011-12-01,23.43,2012,15.75,24.1425,8.392499999999998,0
167716,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Annual Average 2012,2011-12-01,21.24,2012,15.75,24.1425,8.392499999999998,0
172685,375,Nitrogen dioxide (NO2),Mean,ppb,NA,201,Greenpoint,Annual Average 2012,2011-12-01,23.63,2012,15.75,24.1425,8.392499999999998,0
178546,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Annual Average 2012,2011-12-01,10.46,2012,7.35,10.2425,2.8925,0
174243,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,503504,Southern SI,Annual Average 2012,2011-12-01,8.37,2012,7.35,10.2425,2.8925,0
178547,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Annual Average 2012,2011-12-01,11.19,2012,7.35,10.2425,2.8925,0
165917,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2011-12,2011-12-01,31.62,2011,15.75,24.1425,8.392499999999998,0
177274,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2011-12,2011-12-01,9.47,2011,7.35,10.2425,2.8925,0
170388,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2012,2011-12-01,9.05,2012,7.35,10.2425,2.8925,0
165936,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2011-12,2011-12-01,23.67,2011,15.75,24.1425,8.392499999999998,0
176676,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2012,2011-12-01,12.47,2012,15.75,24.1425,8.392499999999998,0
170390,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2012,2011-12-01,8.61,2012,7.35,10.2425,2.8925,0
167688,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2012,2011-12-01,27.42,2012,15.75,24.1425,8.392499999999998,0
175404,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2011-12,2011-12-01,25.94,2011,15.75,24.1425,8.392499999999998,0
165927,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2011-12,2011-12-01,25.45,2011,15.75,24.1425,8.392499999999998,0
168623,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2011-12,2011-12-01,8.91,2011,7.35,10.2425,2.8925,0
178535,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Annual Average 2012,2011-12-01,8.94,2012,7.35,10.2425,2.8925,0
167698,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2012,2011-12-01,23.5,2012,15.75,24.1425,8.392499999999998,0
216316,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2011,2011-06-01,27.9,2011,28.98,33,4.02,0
221803,386,Ozone (O3),Mean,ppb,NA,103,Fordham - Bronx Pk,Summer 2011,2011-06-01,32.08,2011,28.98,33,4.02,0
175984,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2011,2011-06-01,25.78,2011,15.75,24.1425,8.392499999999998,0
222421,386,Ozone (O3),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2011,2011-06-01,34.24,2011,28.98,33,4.02,0
216298,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2011,2011-06-01,25.95,2011,28.98,33,4.02,0
166769,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2011,2011-06-01,19.96,2011,15.75,24.1425,8.392499999999998,0
222601,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2011,2011-06-01,32.93,2011,28.98,33,4.02,0
222541,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2011,2011-06-01,24.2,2011,28.98,33,4.02,0
221929,386,Ozone (O3),Mean,ppb,NA,407,Southwest Queens,Summer 2011,2011-06-01,33.63,2011,28.98,33,4.02,0
222457,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2011,2011-06-01,31.43,2011,28.98,33,4.02,0
222469,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2011,2011-06-01,31.5,2011,28.98,33,4.02,0
222595,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2011,2011-06-01,32.97,2011,28.98,33,4.02,0
222415,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2011,2011-06-01,32.08,2011,28.98,33,4.02,0
166772,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2011,2011-06-01,19.31,2011,15.75,24.1425,8.392499999999998,0
216460,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2011,2011-06-01,31.37,2011,28.98,33,4.02,0
172148,375,Nitrogen dioxide (NO2),Mean,ppb,NA,208,Canarsie - Flatlands,Summer 2011,2011-06-01,14.26,2011,15.75,24.1425,8.392499999999998,0
221845,386,Ozone (O3),Mean,ppb,NA,206,Borough Park,Summer 2011,2011-06-01,32.7,2011,28.98,33,4.02,0
221905,386,Ozone (O3),Mean,ppb,NA,401,Long Island City - Astoria,Summer 2011,2011-06-01,32.66,2011,28.98,33,4.02,0
166751,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2011,2011-06-01,24,2011,15.75,24.1425,8.392499999999998,0
169418,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2011,2011-06-01,11.45,2011,7.35,10.2425,2.8925,0
166753,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2011,2011-06-01,20.26,2011,15.75,24.1425,8.392499999999998,0
166767,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2011,2011-06-01,23.13,2011,15.75,24.1425,8.392499999999998,0
216370,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2011,2011-06-01,30.83,2011,28.98,33,4.02,0
216358,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2011,2011-06-01,33.77,2011,28.98,33,4.02,0
216616,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2011,2011-06-01,31.47,2011,28.98,33,4.02,0
169427,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2011,2011-06-01,12.09,2011,7.35,10.2425,2.8925,0
216562,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2011,2011-06-01,32.23,2011,28.98,33,4.02,0
177884,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2011,2011-06-01,11.01,2011,7.35,10.2425,2.8925,0
179582,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2011,2011-06-01,11.09,2011,7.35,10.2425,2.8925,0
216610,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2011,2011-06-01,39.14,2011,28.98,33,4.02,1
216508,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2011,2011-06-01,36.24,2011,28.98,33,4.02,0
216556,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2011,2011-06-01,33.27,2011,28.98,33,4.02,0
216448,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2011,2011-06-01,33.87,2011,28.98,33,4.02,0
169401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2011,2011-06-01,15.55,2011,7.35,10.2425,2.8925,1
166750,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2011,2011-06-01,23.68,2011,15.75,24.1425,8.392499999999998,0
169406,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2011,2011-06-01,11.88,2011,7.35,10.2425,2.8925,0
216424,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2011,2011-06-01,31.61,2011,28.98,33,4.02,0
169408,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2011,2011-06-01,11.72,2011,7.35,10.2425,2.8925,0
216454,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2011,2011-06-01,29.87,2011,28.98,33,4.02,0
216310,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2011,2011-06-01,23.99,2011,28.98,33,4.02,0
216394,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2011,2011-06-01,31.3,2011,28.98,33,4.02,0
216490,386,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2011,2011-06-01,32.44,2011,28.98,33,4.02,0
216322,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2011,2011-06-01,27.44,2011,28.98,33,4.02,0
222481,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2011,2011-06-01,32.67,2011,28.98,33,4.02,0
216436,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2011,2011-06-01,30.8,2011,28.98,33,4.02,0
216286,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2011,2011-06-01,26.08,2011,28.98,33,4.02,0
216496,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2011,2011-06-01,37.52,2011,28.98,33,4.02,0
216340,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2011,2011-06-01,30.29,2011,28.98,33,4.02,0
177881,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2011,2011-06-01,12.33,2011,7.35,10.2425,2.8925,0
177853,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2011,2011-06-01,11.3,2011,7.35,10.2425,2.8925,0
173688,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,403,Flushing - Clearview,Summer 2011,2011-06-01,11.24,2011,7.35,10.2425,2.8925,0
173684,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,303,East Harlem,Summer 2011,2011-06-01,12.11,2011,7.35,10.2425,2.8925,0
173673,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,203,Bedford Stuyvesant - Crown Heights,Summer 2011,2011-06-01,11.54,2011,7.35,10.2425,2.8925,0
173670,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,104,Pelham - Throgs Neck,Summer 2011,2011-06-01,11.46,2011,7.35,10.2425,2.8925,0
173668,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,102,Northeast Bronx,Summer 2011,2011-06-01,11.39,2011,7.35,10.2425,2.8925,0
173671,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,201,Greenpoint,Summer 2011,2011-06-01,12.84,2011,7.35,10.2425,2.8925,0
177875,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Summer 2011,2011-06-01,13.11,2011,7.35,10.2425,2.8925,0
175980,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2011,2011-06-01,21.19,2011,15.75,24.1425,8.392499999999998,0
222463,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2011,2011-06-01,33.5,2011,28.98,33,4.02,0
219991,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2011,2011-06-01,34.16,2011,28.98,33,4.02,0
179580,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2011,2011-06-01,12.86,2011,7.35,10.2425,2.8925,0
177868,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2011,2011-06-01,11.19,2011,7.35,10.2425,2.8925,0
169422,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2011,2011-06-01,12.23,2011,7.35,10.2425,2.8925,0
169424,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2011,2011-06-01,11.64,2011,7.35,10.2425,2.8925,0
169399,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2011,2011-06-01,12.42,2011,7.35,10.2425,2.8925,0
169413,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2011,2011-06-01,12.3,2011,7.35,10.2425,2.8925,0
173680,365,Fine particles (PM 2.5),Mean,mcg/m3,NA,210,Coney Island - Sheepshead Bay,Summer 2011,2011-06-01,11.05,2011,7.35,10.2425,2.8925,0
169397,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2011,2011-06-01,13.22,2011,7.35,10.2425,2.8925,0
177872,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2011,2011-06-01,11.93,2011,7.35,10.2425,2.8925,0
222517,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2011,2011-06-01,29.4,2011,28.98,33,4.02,0
177859,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2011,2011-06-01,10.67,2011,7.35,10.2425,2.8925,0
221815,386,Ozone (O3),Mean,ppb,NA,201,Greenpoint,Summer 2011,2011-06-01,31.61,2011,28.98,33,4.02,0
221827,386,Ozone (O3),Mean,ppb,NA,203,Bedford Stuyvesant - Crown Heights,Summer 2011,2011-06-01,31.43,2011,28.98,33,4.02,0
169420,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Summer 2011,2011-06-01,11.28,2011,7.35,10.2425,2.8925,0
177864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2011,2011-06-01,12.03,2011,7.35,10.2425,2.8925,0
177857,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2011,2011-06-01,12.13,2011,7.35,10.2425,2.8925,0
177855,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2011,2011-06-01,11.48,2011,7.35,10.2425,2.8925,0
177862,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2011,2011-06-01,11.54,2011,7.35,10.2425,2.8925,0
222427,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2011,2011-06-01,31.46,2011,28.98,33,4.02,0
222535,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2011,2011-06-01,27.52,2011,28.98,33,4.02,0
222523,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2011,2011-06-01,30.25,2011,28.98,33,4.02,0
222553,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2011,2011-06-01,26.21,2011,28.98,33,4.02,0
221911,386,Ozone (O3),Mean,ppb,NA,402,West Queens,Summer 2011,2011-06-01,33,2011,28.98,33,4.02,0
221791,386,Ozone (O3),Mean,ppb,NA,101,Kingsbridge - Riverdale,Summer 2011,2011-06-01,31.24,2011,28.98,33,4.02,0
222493,386,Ozone (O3),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2011,2011-06-01,33.85,2011,28.98,33,4.02,0
222559,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2011,2011-06-01,26.94,2011,28.98,33,4.02,0
222475,386,Ozone (O3),Mean,ppb,UHF42,206,Borough Park,Summer 2011,2011-06-01,32.7,2011,28.98,33,4.02,0
216364,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2011,2011-06-01,31.87,2011,28.98,33,4.02,0
221833,386,Ozone (O3),Mean,ppb,NA,204,East New York,Summer 2011,2011-06-01,33.5,2011,28.98,33,4.02,0
216352,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2011,2011-06-01,32.12,2011,28.98,33,4.02,0
216538,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2011,2011-06-01,32.84,2011,28.98,33,4.02,0
166748,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2011,2011-06-01,25.77,2011,15.75,24.1425,8.392499999999998,0
216568,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2011,2011-06-01,33.95,2011,28.98,33,4.02,0
222403,386,Ozone (O3),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2011,2011-06-01,31.24,2011,28.98,33,4.02,0
222451,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2011,2011-06-01,29.54,2011,28.98,33,4.02,0
216382,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2011,2011-06-01,31.89,2011,28.98,33,4.02,0
169417,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2011,2011-06-01,11.58,2011,7.35,10.2425,2.8925,0
169405,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2011,2011-06-01,11.97,2011,7.35,10.2425,2.8925,0
219973,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2011,2011-06-01,33.19,2011,28.98,33,4.02,0
219985,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2011,2011-06-01,33.72,2011,28.98,33,4.02,0
222511,386,Ozone (O3),Mean,ppb,UHF42,301,Washington Heights,Summer 2011,2011-06-01,30.13,2011,28.98,33,4.02,0
222445,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2011,2011-06-01,31.61,2011,28.98,33,4.02,0
179165,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Summer 2011,2011-06-01,11.46,2011,7.35,10.2425,2.8925,0
219979,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2011,2011-06-01,27.27,2011,28.98,33,4.02,0
222625,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2011,2011-06-01,39.03,2011,28.98,33,4.02,0
221887,386,Ozone (O3),Mean,ppb,NA,302,Central Harlem - Morningside Heights,Summer 2011,2011-06-01,29.4,2011,28.98,33,4.02,0
221821,386,Ozone (O3),Mean,ppb,NA,202,Downtown - Heights - Slope,Summer 2011,2011-06-01,29.54,2011,28.98,33,4.02,0
221881,386,Ozone (O3),Mean,ppb,NA,301,Washington Heights,Summer 2011,2011-06-01,30.13,2011,28.98,33,4.02,0
172141,375,Nitrogen dioxide (NO2),Mean,ppb,NA,201,Greenpoint,Summer 2011,2011-06-01,21.34,2011,15.75,24.1425,8.392499999999998,0
172150,375,Nitrogen dioxide (NO2),Mean,ppb,NA,210,Coney Island - Sheepshead Bay,Summer 2011,2011-06-01,14.22,2011,15.75,24.1425,8.392499999999998,0
221857,386,Ozone (O3),Mean,ppb,NA,208,Canarsie - Flatlands,Summer 2011,2011-06-01,35.91,2011,28.98,33,4.02,0
221851,386,Ozone (O3),Mean,ppb,NA,207,East Flatbush - Flatbush,Summer 2011,2011-06-01,32.67,2011,28.98,33,4.02,0
221875,386,Ozone (O3),Mean,ppb,NA,211,Williamsburg - Bushwick,Summer 2011,2011-06-01,31.54,2011,28.98,33,4.02,0
221863,386,Ozone (O3),Mean,ppb,NA,209,Bensonhurst - Bay Ridge,Summer 2011,2011-06-01,33.85,2011,28.98,33,4.02,0
179120,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2011,2011-06-01,17.14,2011,15.75,24.1425,8.392499999999998,0
219694,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2011,2011-06-01,33.1,2011,28.98,33,4.02,0
172143,375,Nitrogen dioxide (NO2),Mean,ppb,NA,203,Bedford Stuyvesant - Crown Heights,Summer 2011,2011-06-01,20.67,2011,15.75,24.1425,8.392499999999998,0
175967,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2011,2011-06-01,20.95,2011,15.75,24.1425,8.392499999999998,0
175965,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2011,2011-06-01,18.38,2011,15.75,24.1425,8.392499999999998,0
175963,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2011,2011-06-01,16.27,2011,15.75,24.1425,8.392499999999998,0
219967,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2011,2011-06-01,32.91,2011,28.98,33,4.02,0
222547,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2011,2011-06-01,22.59,2011,28.98,33,4.02,1
175976,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2011,2011-06-01,18.77,2011,15.75,24.1425,8.392499999999998,0
179354,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2011,2011-06-01,18.14,2011,15.75,24.1425,8.392499999999998,0
222433,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2011,2011-06-01,31.12,2011,28.98,33,4.02,0
179355,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2011,2011-06-01,27.72,2011,15.75,24.1425,8.392499999999998,0
222499,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2011,2011-06-01,36.56,2011,28.98,33,4.02,0
222487,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2011,2011-06-01,35.91,2011,28.98,33,4.02,0
175986,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2011,2011-06-01,34.57,2011,15.75,24.1425,8.392499999999998,0
222409,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2011,2011-06-01,33.44,2011,28.98,33,4.02,0
